1960,Femenino,JUSTA,1
1960,Femenino,YEMELLI,1
1960,Femenino,ILSE,1
1960,Femenino,MACIA,1
1960,Femenino,ALICE,1
1960,Femenino,MARYSA,1
1960,Femenino,RENE,1
1960,Femenino,CINTHYA,1
1960,Femenino,CHARLOTTE,1
1960,Femenino,RINA,1
1960,Femenino,ADRINE,1
1960,Femenino,GRISELA,1
1960,Femenino,YULIA,1
1960,Femenino,IVONE,1
1960,Femenino,JOSELIN,1
1960,Femenino,SELENE,1
1960,Femenino,CARMELITA,1
1960,Femenino,DOMINGA,1
1960,Femenino,GISELDA,1
1960,Femenino,EUFEMIA,1
1960,Femenino,EDELINA,1
1960,Femenino,EDILIA,1
1960,Femenino,AGNESA,1
1960,Femenino,ODALIE,1
1960,Femenino,DONATELLA,1
1960,Femenino,MICHELINA,1
1960,Femenino,CELSA,1
1960,Femenino,NILIAN,1
1960,Femenino,NESTORILDA,1
1960,Femenino,MARIA DEL ROSARIO,1
1960,Femenino,CINTHIA,1
1960,Femenino,LILY,1
1960,Femenino,JENNIFER,1
1960,Femenino,VIRGILIA,1
1960,Femenino,ALIN,1
1960,Femenino,LYLY,1
1960,Femenino,MARI DEL,1
1960,Femenino,ISABEL DE,1
1960,Femenino,LISSETTE,1
1960,Femenino,ORFILIA,1
1960,Femenino,FERNANDA,1
1960,Femenino,GRACIA,1
1960,Femenino,WALDA,1
1960,Femenino,FRANCIS,1
1960,Femenino,ERCI,1
1960,Femenino,LESLI,1
1960,Femenino,VENECIA,1
1960,Femenino,ILDAMIRA,1
1960,Femenino,BETI,1
1960,Femenino,GENNI,1
1960,Femenino,CATERINA,1
1960,Femenino,NAOMI,1
1960,Femenino,YETI,1
1960,Femenino,JENY,1
1960,Femenino,GLORIA DE LOS,1
1960,Femenino,CRISELDA,1
1960,Femenino,TULIA,1
1960,Femenino,ROSELLA,1
1960,Femenino,MARTA DEL,1
1960,Femenino,YESSY,1
1960,Femenino,DORI,1
1960,Femenino,IVA,1
1960,Femenino,YANETH,1
1960,Femenino,CESALPINA,1
1960,Femenino,ARLENE,1
1960,Femenino,SHYLA,1
1960,Femenino,MYRELA,1
1960,Femenino,MARGHERITA,1
1960,Femenino,VALERIE,1
1960,Femenino,SABRINA,1
1960,Femenino,JOSELYNE,1
1960,Femenino,LUZ DE,1
1960,Femenino,MIRIEL,1
